time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.0600000000000023,-1.70225770717,3.38471908726,18.398925621,0.299093452528,0.105890553825,0.0,-1.67326909611,3.69845636765,4.65765744608,0.198060130389,0.0588088991892,0.0,439.06164263716414,440.86567027267415,437.6106469213272,438.3552272148178
3.1200000000000023,-1.80448954811,3.61140321827,18.6767470377,0.311334941517,0.109209580172,0.0,-1.73474224437,3.85849445007,4.60261356444,0.213856622345,0.0472167972876,0.0,427.13476646156096,426.14700058817897,425.5665696772193,426.9592662242395
3.1800000000000024,-1.91040051234,3.84768152125,18.950628887,0.324110172614,0.112522448095,0.0,-1.79587998406,4.01829530625,4.52639960303,0.210982961959,0.0677060363153,0.0,419.6257384663148,421.4031299338751,419.84298126642096,419.6411713392577
3.2400000000000024,-2.02041177705,4.09477068815,19.2229719959,0.336320744004,0.116453102922,0.0,-1.87148719414,4.21881889253,4.55070206648,0.18120891107,0.0607157417127,0.0,456.12536947987047,455.56971438240754,455.89390872480436,453.5470045936251
3.3000000000000025,-2.13482149169,4.35347424899,19.4949646054,0.347079790663,0.120057910214,0.0,-1.94246227416,4.40527039405,4.51509375019,0.175244001053,0.0587781692919,0.0,437.26944188713867,437.1105842835005,437.7741388023691,437.30901211016055
3.3600000000000025,-2.25312543662,4.62229878631,19.7614184157,0.358373573959,0.123847625088,0.0,-2.00130621224,4.55620510098,4.36669246394,0.206188892701,0.070734375419,0.0,397.3369011212693,398.43513631006954,397.2178989881268,400.0840138774261
3.4200000000000026,-2.37602364204,4.90313439843,20.0264219815,0.37135602557,0.128103918416,0.0,-2.09563050715,4.80570104226,4.46515647381,0.231412374829,0.0713426167137,0.0,483.40780402749823,483.45705331083127,481.84356494258844,483.7884163132114
3.4800000000000026,-2.50426013995,5.19799791658,20.294213693,0.385421778711,0.133217625572,0.0,-2.17928883429,5.02387875712,4.46011662461,0.239857353664,0.104063851258,0.0,452.019190502775,454.65440424938214,452.51688399375234,453.24982810130007
3.5400000000000027,-2.63827146106,5.50798640605,20.5660557327,0.399945222505,0.13986562448,0.0,-2.28829268558,5.30981877662,4.59908675476,0.246121855995,0.121676789583,0.0,500.17870368228665,501.469196929654,502.5725113304948,503.07748195089596
3.6000000000000028,-2.77854499744,5.83419671347,20.8432443591,0.414501382615,0.146766975122,0.0,-2.38805482707,5.56457364513,4.6388571265,0.23444390622,0.0964086731405,0.0,476.4291270102927,474.5033825866174,475.4433307442076,474.60213913255416
3.660000000000003,-2.92435339721,6.17432534792,21.1190855296,0.429641223399,0.152444199066,0.0,-2.47264152603,5.77378170344,4.55497854926,0.274605884989,0.090782926215,0.0,437.1112724306752,436.6498311646419,435.1919216496209,438.6041898889863
3.720000000000003,-3.07534154842,6.52722656428,21.3898427195,0.446737169238,0.157414457592,0.0,-2.56066475424,5.99043877075,4.46923158262,0.30011952854,0.0580101795524,0.0,439.95267559841363,437.23535214932207,437.2787402132374,439.4818614583387
